key,subset,split,native_side,reader,outcome,resampling,disc_dice,disc_centre_offset,disc_centre_offset_diameters,disc_width_error,disc_height_error,disc_radius_error,truth_disc_width,truth_disc_height,truth_disc_radius,note
test_remidio_img_4488,remidio,test,2366,expert3,graded,"probabilities to native, bilinear, then thresholded",0.977712,4.429494,0.011504,-6.000000,7.000000,-0.631828,357.000000,418.000000,192.512697,
test_remidio_img_4488,remidio,test,2366,expert4,graded,"probabilities to native, bilinear, then thresholded",0.943078,4.895870,0.012051,-31.000000,-36.000000,-11.251671,382.000000,461.000000,203.132540,
test_remidio_img_4488,remidio,test,2366,expert5,graded,"probabilities to native, bilinear, then thresholded",0.943048,9.080296,0.023372,17.000000,-28.000000,-2.373300,334.000000,453.000000,194.254169,
test_remidio_img_4489,remidio,test,2341,expert1,graded,"probabilities to native, bilinear, then thresholded",0.961346,7.838228,0.019063,-12.000000,-15.000000,-7.407335,370.000000,445.000000,205.587309,
test_remidio_img_4489,remidio,test,2341,expert2,graded,"probabilities to native, bilinear, then thresholded",0.942067,7.340555,0.017549,-23.000000,-14.000000,-10.963210,381.000000,444.000000,209.143184,
test_remidio_img_4489,remidio,test,2341,expert3,graded,"probabilities to native, bilinear, then thresholded",0.968267,5.530003,0.013794,-16.000000,2.000000,-2.266986,374.000000,428.000000,200.446960,
test_remidio_img_4489,remidio,test,2341,expert4,graded,"probabilities to native, bilinear, then thresholded",0.902813,17.716112,0.040545,-37.000000,-37.000000,-20.294748,395.000000,467.000000,218.474722,
test_remidio_img_4489,remidio,test,2341,expert5,graded,"probabilities to native, bilinear, then thresholded",0.914927,17.297976,0.040075,-26.000000,-57.000000,-17.642269,384.000000,487.000000,215.822243,
test_remidio_img_4491,remidio,test,2377,expert1,graded,"probabilities to native, bilinear, then thresholded",0.974850,1.701219,0.004314,23.000000,-2.000000,-0.027443,379.000000,403.000000,197.195357,
test_remidio_img_4491,remidio,test,2377,expert2,graded,"probabilities to native, bilinear, then thresholded",0.967775,2.343055,0.005783,-12.000000,3.000000,-5.426430,414.000000,398.000000,202.594344,
test_remidio_img_4491,remidio,test,2377,expert3,graded,"probabilities to native, bilinear, then thresholded",0.948743,3.896698,0.009449,-22.000000,-11.000000,-9.020030,424.000000,412.000000,206.187944,
test_remidio_img_4491,remidio,test,2377,expert4,graded,"probabilities to native, bilinear, then thresholded",0.936333,11.266240,0.026926,-11.000000,-21.000000,-12.042226,413.000000,422.000000,209.210140,
test_remidio_img_4491,remidio,test,2377,expert5,graded,"probabilities to native, bilinear, then thresholded",0.967230,2.612653,0.006452,5.000000,-13.000000,-5.292050,397.000000,414.000000,202.459965,
test_remidio_img_4492,remidio,test,2384,expert1,graded,"probabilities to native, bilinear, then thresholded",0.960953,1.355685,0.003441,3.000000,-24.000000,-6.086941,379.000000,415.000000,197.001560,
test_remidio_img_4492,remidio,test,2384,expert2,graded,"probabilities to native, bilinear, then thresholded",0.933859,2.231801,0.005470,-43.000000,-17.000000,-13.074052,425.000000,408.000000,203.988672,
test_remidio_img_4492,remidio,test,2384,expert3,graded,"probabilities to native, bilinear, then thresholded",0.957224,4.201359,0.010633,-10.000000,-14.000000,-6.641179,392.000000,405.000000,197.555798,
test_remidio_img_4492,remidio,test,2384,expert4,graded,"probabilities to native, bilinear, then thresholded",0.975683,0.708927,0.001813,-2.000000,-7.000000,-4.545114,384.000000,398.000000,195.459734,
test_remidio_img_4492,remidio,test,2384,expert5,graded,"probabilities to native, bilinear, then thresholded",0.948953,8.370427,0.021000,-11.000000,-13.000000,-8.384902,393.000000,404.000000,199.299521,
test_remidio_img_4493,remidio,test,2362,expert1,graded,"probabilities to native, bilinear, then thresholded",0.967581,5.724342,0.014730,15.000000,2.000000,3.909431,379.000000,402.000000,194.310693,
test_remidio_img_4493,remidio,test,2362,expert2,graded,"probabilities to native, bilinear, then thresholded",0.967026,3.141931,0.007700,-14.000000,-1.000000,-5.797414,408.000000,405.000000,204.017538,
test_remidio_img_4493,remidio,test,2362,expert3,graded,"probabilities to native, bilinear, then thresholded",0.956579,12.002039,0.030036,-2.000000,-5.000000,-1.573102,396.000000,409.000000,199.793226,
test_remidio_img_4493,remidio,test,2362,expert4,graded,"probabilities to native, bilinear, then thresholded",0.959697,10.918605,0.026993,-13.000000,-3.000000,-4.026694,407.000000,407.000000,202.246818,
test_remidio_img_4493,remidio,test,2362,expert5,graded,"probabilities to native, bilinear, then thresholded",0.948574,10.830833,0.026493,-20.000000,0.000000,-6.185537,414.000000,404.000000,204.405660,
test_remidio_img_4494,remidio,test,2378,expert1,graded,"probabilities to native, bilinear, then thresholded",0.975587,6.495779,0.015707,-8.000000,-2.000000,0.671617,412.000000,432.000000,206.778369,
test_remidio_img_4494,remidio,test,2378,expert2,graded,"probabilities to native, bilinear, then thresholded",0.973964,6.391034,0.015247,-2.000000,-11.000000,-2.137902,406.000000,441.000000,209.587888,
test_remidio_img_4494,remidio,test,2378,expert3,graded,"probabilities to native, bilinear, then thresholded",0.980319,4.354229,0.010434,-7.000000,-11.000000,-1.212464,411.000000,441.000000,208.662449,
test_remidio_img_4494,remidio,test,2378,expert4,graded,"probabilities to native, bilinear, then thresholded",0.967405,4.266050,0.010357,10.000000,2.000000,1.501467,394.000000,428.000000,205.948519,
test_remidio_img_4494,remidio,test,2378,expert5,graded,"probabilities to native, bilinear, then thresholded",0.933547,9.152695,0.020734,-5.000000,-48.000000,-13.270757,409.000000,478.000000,220.720743,
test_remidio_img_4495,remidio,test,2362,expert1,graded,"probabilities to native, bilinear, then thresholded",0.945068,11.153922,0.029640,-18.000000,20.000000,-4.176703,346.000000,408.000000,188.157015,
test_remidio_img_4495,remidio,test,2362,expert2,graded,"probabilities to native, bilinear, then thresholded",0.751184,61.117944,0.129399,-148.000000,-34.000000,-52.181388,476.000000,462.000000,236.161700,
test_remidio_img_4495,remidio,test,2362,expert3,graded,"probabilities to native, bilinear, then thresholded",0.912240,23.476641,0.068519,21.000000,47.000000,12.664444,307.000000,381.000000,171.315867,
test_remidio_img_4495,remidio,test,2362,expert4,graded,"probabilities to native, bilinear, then thresholded",0.933435,15.446113,0.039944,-17.000000,5.000000,-9.367220,345.000000,423.000000,193.347532,
test_remidio_img_4495,remidio,test,2362,expert5,graded,"probabilities to native, bilinear, then thresholded",0.907333,14.157399,0.035098,-23.000000,-37.000000,-17.703853,351.000000,465.000000,201.684164,
test_remidio_img_4497,remidio,test,2358,expert1,graded,"probabilities to native, bilinear, then thresholded",0.955842,2.477661,0.005359,-9.000000,-26.000000,-9.442399,435.000000,494.000000,231.155984,
test_remidio_img_4497,remidio,test,2358,expert2,graded,"probabilities to native, bilinear, then thresholded",0.947701,5.332725,0.011437,-19.000000,-24.000000,-11.412800,445.000000,492.000000,233.126386,
test_remidio_img_4497,remidio,test,2358,expert3,graded,"probabilities to native, bilinear, then thresholded",0.955673,8.187806,0.017679,3.000000,-42.000000,-9.853079,423.000000,510.000000,231.566664,
test_remidio_img_4497,remidio,test,2358,expert4,graded,"probabilities to native, bilinear, then thresholded",0.932642,0.111503,0.000235,-35.000000,-28.000000,-15.472950,461.000000,496.000000,237.186536,
test_remidio_img_4497,remidio,test,2358,expert5,graded,"probabilities to native, bilinear, then thresholded",0.952159,8.276283,0.017794,-17.000000,-22.000000,-10.850261,443.000000,490.000000,232.563846,
test_remidio_img_4501,remidio,test,2354,expert1,graded,"probabilities to native, bilinear, then thresholded",0.972622,2.085431,0.004925,4.000000,-15.000000,-1.691441,414.000000,441.000000,211.710967,
test_remidio_img_4501,remidio,test,2354,expert2,graded,"probabilities to native, bilinear, then thresholded",0.970001,2.712071,0.006460,-9.000000,-4.000000,0.098538,427.000000,430.000000,209.920987,
test_remidio_img_4501,remidio,test,2354,expert3,graded,"probabilities to native, bilinear, then thresholded",0.924718,23.281490,0.056971,12.000000,13.000000,5.690963,406.000000,413.000000,204.328562,
test_remidio_img_4501,remidio,test,2354,expert4,graded,"probabilities to native, bilinear, then thresholded",0.955275,7.390194,0.016886,-14.000000,-5.000000,-8.811862,432.000000,431.000000,218.831387,
test_remidio_img_4501,remidio,test,2354,expert5,graded,"probabilities to native, bilinear, then thresholded",0.973102,1.475197,0.003586,-2.000000,22.000000,4.340113,420.000000,404.000000,205.679412,
test_remidio_img_4502,remidio,test,2363,expert1,graded,"probabilities to native, bilinear, then thresholded",0.947165,9.221685,0.023100,-11.000000,-43.000000,-8.492110,390.000000,418.000000,199.607532,
test_remidio_img_4502,remidio,test,2363,expert2,graded,"probabilities to native, bilinear, then thresholded",0.898927,14.737988,0.034840,-29.000000,-61.000000,-20.394731,408.000000,436.000000,211.510153,
test_remidio_img_4502,remidio,test,2363,expert3,graded,"probabilities to native, bilinear, then thresholded",0.922817,12.408178,0.030392,-19.000000,-48.000000,-13.021437,398.000000,423.000000,204.136859,
test_remidio_img_4502,remidio,test,2363,expert4,graded,"probabilities to native, bilinear, then thresholded",0.925489,13.645494,0.033410,-13.000000,-49.000000,-13.098607,392.000000,424.000000,204.214029,
test_remidio_img_4502,remidio,test,2363,expert5,graded,"probabilities to native, bilinear, then thresholded",0.878500,20.545519,0.047573,-24.000000,-87.000000,-24.820356,403.000000,462.000000,215.935778,
test_remidio_img_4505,remidio,test,2349,expert1,graded,"probabilities to native, bilinear, then thresholded",0.976120,3.657902,0.009109,12.000000,-16.000000,0.452088,400.000000,397.000000,200.791260,
test_remidio_img_4505,remidio,test,2349,expert2,graded,"probabilities to native, bilinear, then thresholded",0.961794,8.683044,0.020976,-14.000000,-20.000000,-5.733505,426.000000,401.000000,206.976853,
test_remidio_img_4505,remidio,test,2349,expert3,graded,"probabilities to native, bilinear, then thresholded",0.944683,11.108390,0.026824,-7.000000,-40.000000,-5.818072,419.000000,421.000000,207.061420,
test_remidio_img_4505,remidio,test,2349,expert4,graded,"probabilities to native, bilinear, then thresholded",0.945899,11.270947,0.026616,-16.000000,-37.000000,-10.492425,428.000000,418.000000,211.735773,
test_remidio_img_4505,remidio,test,2349,expert5,graded,"probabilities to native, bilinear, then thresholded",0.952929,9.364141,0.022367,-6.000000,-37.000000,-8.088475,418.000000,418.000000,209.331823,
test_remidio_img_4506,remidio,test,2350,expert1,graded,"probabilities to native, bilinear, then thresholded",0.971157,4.141493,0.010817,10.000000,2.000000,5.233690,386.000000,381.000000,191.427455,
test_remidio_img_4506,remidio,test,2350,expert2,graded,"probabilities to native, bilinear, then thresholded",0.945097,7.957708,0.019261,-16.000000,-16.000000,-9.909303,412.000000,399.000000,206.570448,
test_remidio_img_4506,remidio,test,2350,expert3,graded,"probabilities to native, bilinear, then thresholded",0.975792,3.880204,0.009728,-2.000000,-4.000000,-2.769299,398.000000,387.000000,199.430444,
test_remidio_img_4506,remidio,test,2350,expert4,graded,"probabilities to native, bilinear, then thresholded",0.952453,5.966065,0.014592,-6.000000,-36.000000,-7.772543,402.000000,419.000000,204.433689,
test_remidio_img_4506,remidio,test,2350,expert5,graded,"probabilities to native, bilinear, then thresholded",0.962125,7.930542,0.019800,4.000000,-27.000000,-3.603906,392.000000,410.000000,200.265051,
test_remidio_img_4507,remidio,test,2355,expert1,graded,"probabilities to native, bilinear, then thresholded",0.969465,2.920955,0.006806,-2.000000,-18.000000,-5.981066,425.000000,435.000000,214.591642,
test_remidio_img_4507,remidio,test,2355,expert2,graded,"probabilities to native, bilinear, then thresholded",0.958289,10.426058,0.024363,-10.000000,-12.000000,-5.361624,433.000000,429.000000,213.972200,
test_remidio_img_4507,remidio,test,2355,expert3,graded,"probabilities to native, bilinear, then thresholded",0.971630,1.682004,0.003922,3.000000,-15.000000,-5.824517,420.000000,432.000000,214.435094,
test_remidio_img_4507,remidio,test,2355,expert4,graded,"probabilities to native, bilinear, then thresholded",0.958687,4.490039,0.010326,-21.000000,-6.000000,-8.800888,444.000000,423.000000,217.411464,
test_remidio_img_4507,remidio,test,2355,expert5,graded,"probabilities to native, bilinear, then thresholded",0.967150,5.699425,0.013251,-5.000000,-16.000000,-6.441886,428.000000,433.000000,215.052463,
test_remidio_img_4518,remidio,test,2349,expert1,graded,"probabilities to native, bilinear, then thresholded",0.969556,8.408465,0.019054,6.000000,-13.000000,0.198271,421.000000,468.000000,220.647182,
test_remidio_img_4518,remidio,test,2349,expert2,graded,"probabilities to native, bilinear, then thresholded",0.945900,7.242029,0.015532,-25.000000,-33.000000,-12.289125,452.000000,488.000000,233.134578,
test_remidio_img_4518,remidio,test,2349,expert3,graded,"probabilities to native, bilinear, then thresholded",0.945699,4.224172,0.009058,-19.000000,-35.000000,-12.336225,446.000000,490.000000,233.181678,
test_remidio_img_4518,remidio,test,2349,expert4,graded,"probabilities to native, bilinear, then thresholded",0.954749,10.346757,0.022548,-30.000000,-17.000000,-8.589718,457.000000,472.000000,229.435170,
test_remidio_img_4518,remidio,test,2349,expert5,graded,"probabilities to native, bilinear, then thresholded",0.962051,5.384819,0.011737,-20.000000,-17.000000,-8.546012,447.000000,472.000000,229.391464,
test_remidio_img_4520,remidio,test,2367,expert1,graded,"probabilities to native, bilinear, then thresholded",0.972099,7.642921,0.017420,-10.000000,-20.000000,-5.459177,435.000000,451.000000,219.370376,
test_remidio_img_4520,remidio,test,2367,expert2,graded,"probabilities to native, bilinear, then thresholded",0.950306,1.226910,0.002730,-15.000000,-27.000000,-10.815505,440.000000,458.000000,224.726704,
test_remidio_img_4520,remidio,test,2367,expert3,graded,"probabilities to native, bilinear, then thresholded",0.964814,8.282330,0.018995,-8.000000,-17.000000,-4.101906,433.000000,448.000000,218.013105,
test_remidio_img_4520,remidio,test,2367,expert4,graded,"probabilities to native, bilinear, then thresholded",0.935902,14.252878,0.031618,-10.000000,-38.000000,-11.478832,435.000000,469.000000,225.390031,
test_remidio_img_4520,remidio,test,2367,expert5,graded,"probabilities to native, bilinear, then thresholded",0.981067,4.330089,0.010041,1.000000,-8.000000,-1.703725,424.000000,439.000000,215.614924,
test_remidio_img_4542,remidio,test,2341,expert1,graded,"probabilities to native, bilinear, then thresholded",0.963047,3.371159,0.008337,-1.000000,-37.000000,-5.277542,376.000000,448.000000,202.187789,
test_remidio_img_4542,remidio,test,2341,expert2,graded,"probabilities to native, bilinear, then thresholded",0.911864,22.297585,0.052275,-15.000000,-53.000000,-16.360132,390.000000,464.000000,213.270379,
test_remidio_img_4542,remidio,test,2341,expert3,graded,"probabilities to native, bilinear, then thresholded",0.896750,12.098379,0.028150,-17.000000,-76.000000,-17.982300,392.000000,487.000000,214.892547,
